Timestamp,CAN ID,Length,Data
2025-04-11 16:46:45.575719,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:45.628866,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:45.678055,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:45.731528,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:45.784697,0x541,8,0x6 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:45.833788,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:45.886892,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:45.940292,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:45.993487,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:46.046753,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:46.100019,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:46.153196,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:46.206556,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:46.260330,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:46.312953,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:46.366152,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x12
2025-04-11 16:46:46.419556,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:46.468754,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x12
2025-04-11 16:46:46.521824,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:46.575151,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:46.628863,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:46.678079,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:46.730595,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:46.784399,0x541,8,0x6 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:46.837395,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:46.891019,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:46.943599,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:46.996889,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:47.050757,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:47.099789,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:47.152544,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:47.205974,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:47.259660,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:47.312911,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:47.365470,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x13
2025-04-11 16:46:47.418688,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:47.472168,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x13
2025-04-11 16:46:47.525355,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:47.574446,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:47.628257,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:47.677450,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:47.730636,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:47.783119,0x541,8,0x6 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:47.836692,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:47.889878,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:47.943124,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:47.996298,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:48.049481,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:48.102910,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:48.156408,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:48.209176,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:48.263120,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:48.312316,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:48.365545,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x14
2025-04-11 16:46:48.418273,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:48.471490,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x14
2025-04-11 16:46:48.524568,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:48.574441,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:48.627025,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:48.680338,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:48.733583,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:48.783015,0x541,8,0x6 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:48.835885,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:48.889864,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:48.942569,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:48.995631,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:49.048838,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:49.102250,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:49.155900,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:49.208719,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:49.261811,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:49.315170,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:49.364568,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x15
2025-04-11 16:46:49.417572,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:49.470675,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x15
2025-04-11 16:46:49.524367,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:49.572976,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:49.626384,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:49.679723,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:49.733095,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:49.782634,0x541,8,0x6 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:49.835410,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:49.888581,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:49.941912,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:49.995125,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:50.048809,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:50.101427,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:50.154871,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:50.208077,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:50.261391,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:50.314393,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:50.363693,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x16
2025-04-11 16:46:50.416957,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:50.470340,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x16
2025-04-11 16:46:50.523289,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:50.576598,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:50.630516,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:50.679276,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:50.732198,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:50.781509,0x541,8,0x6 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:50.834850,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:50.888086,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:50.941047,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:50.994376,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:51.047718,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:51.100956,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:51.154042,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:51.207973,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:51.260767,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:51.314477,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:51.367071,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x17
2025-04-11 16:46:51.420103,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:51.469413,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x17
2025-04-11 16:46:51.522632,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:51.575894,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:51.629000,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:51.678265,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:51.731506,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:51.784806,0x541,8,0x6 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:51.838039,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:51.887178,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:51.940501,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:51.993583,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:52.046928,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:52.100128,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:52.153396,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:52.206583,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:52.259930,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:52.313283,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:52.366426,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x18
2025-04-11 16:46:52.419480,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:52.472769,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x18
2025-04-11 16:46:52.521962,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:52.575298,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:52.628486,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:52.678342,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:52.730951,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:52.784119,0x551,8,0x0 0x0 0x80 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:52.837295,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:52.890731,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:52.944178,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:52.997917,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:53.050423,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:53.103804,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:53.157575,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:53.210420,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:53.263411,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:53.316742,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:53.366213,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x19
2025-04-11 16:46:53.419162,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:53.472169,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x19
2025-04-11 16:46:53.525726,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:53.574815,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:53.628582,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:53.681195,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:53.730446,0x551,8,0x0 0x0 0x80 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:53.783817,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:53.837085,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:53.890075,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:53.943276,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:53.997177,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:54.050458,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:54.103062,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:54.156457,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:54.210262,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:54.262904,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:54.316145,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:54.369379,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x1A
2025-04-11 16:46:54.422606,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:54.471919,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:54.524929,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:54.574367,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:54.627992,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:54.680712,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:54.733797,0x551,8,0x0 0x0 0x80 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:54.786978,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:54.840903,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:54.890147,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:54.942723,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:54.996066,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:55.049548,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x84
2025-04-11 16:46:55.102662,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:55.155689,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xC4
2025-04-11 16:46:55.209559,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:55.262851,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x44
2025-04-11 16:46:55.316105,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:55.368638,0x541,8,0x2 0x0 0x0 0x0 0x0 0x0 0x2 0x1B
2025-04-11 16:46:55.421955,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0xA4
2025-04-11 16:46:55.471275,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:55.524496,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x24
2025-04-11 16:46:55.577534,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
2025-04-11 16:46:55.630802,0x552,8,0x64 0x0 0x0 0x0 0x0 0x0 0x0 0x64
2025-04-11 16:46:55.680100,0x541,8,0x4 0x0 0x0 0x0 0x0 0x0 0x0 0x0
